,company,location,job-title,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,year
4189,amazon,"Moreno Valley, CA",Former Employee - Associate,4.0,4.0,5.0,5.0,4.0,4.0,0,2018.0
4190,amazon,"Edison, NJ",Current Employee - Fulfillment Associate,4.0,4.0,3.0,4.0,5.0,3.0,0,2018.0
4191,amazon,"Seattle, WA",Current Employee - Software Development Manager,5.0,5.0,5.0,5.0,4.0,5.0,0,2018.0
4192,amazon,"Columbia, SC",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4193,amazon,"Chester, VA",Former Employee - ICQA,5.0,4.0,5.0,5.0,5.0,4.0,0,2018.0
4194,amazon,"Seattle, WA",Current Employee - Program Manager II,5.0,3.0,4.0,5.0,4.0,4.0,0,2018.0
4195,amazon,"Phoenix, AZ",Current Employee - Software Development Manager,5.0,3.0,4.0,5.0,5.0,5.0,0,2018.0
4196,amazon,"San Jose, CA",Former Employee - CORE Associate,5.0,5.0,5.0,4.0,4.0,5.0,0,2018.0
4197,amazon,"Spartanburg, SC",Current Employee - Warehouse,5.0,4.0,2.0,5.0,5.0,4.0,0,2018.0
4198,amazon,"Houston, TX",Current Employee - Anonymous Employee,4.0,3.0,3.0,5.0,3.0,3.0,2,2018.0
4199,amazon,"San Leandro, CA",Current Employee - Shuttle Bus Driver,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4200,amazon,"Richmond, VA",Current Employee - Area Manager,5.0,2.0,4.0,5.0,4.0,4.0,0,2018.0
4201,amazon,"Seattle, WA",Current Employee - Anonymous Employee,3.0,2.0,2.0,3.0,4.0,1.0,3,2018.0
4202,amazon,"Denver, CO",Current Employee - Fulfillment Associate,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4203,amazon,"Jacksonville, FL",Current Employee - Out Bound Ship Dock,4.0,3.0,4.0,4.0,4.0,3.2,0,2018.0
4204,amazon,"Seattle, WA",Current Employee - Software Development Manager,5.0,4.0,4.0,5.0,4.0,4.0,0,2018.0
4205,amazon,"Seattle, WA",Current Employee - Developer Support Engineer,4.0,4.0,4.0,4.0,3.0,3.0,0,2018.0
4206,amazon,"Jacksonville, FL",Former Employee - Anonymous Employee,5.0,4.0,4.0,4.0,4.0,4.0,0,2018.0
4207,amazon,"Baltimore, MD",Current Employee - Groundskeeper,5.0,4.0,4.0,5.0,5.0,4.0,0,2018.0
4208,amazon,"Seattle, WA",Former Employee - Senior Manager,4.0,3.0,3.0,4.0,4.0,4.0,0,2018.0
4209,amazon,"Seattle, WA",Former Employee - Director,3.0,2.0,4.0,3.0,4.0,3.0,0,2018.0
4210,amazon,"Seattle, WA",Current Employee - Bie,5.0,5.0,5.0,5.0,3.0,4.0,0,2018.0
4211,amazon,"Dallas, TX",Current Employee - Technical Account Manager,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4212,amazon,"West Columbia, SC",Former Employee - Warehouse Associate,2.0,2.0,1.0,2.0,3.0,2.0,0,2018.0
4213,amazon,"Seattle, WA",Current Employee - Anonymous Employee,4.0,4.0,4.0,5.0,4.0,4.0,0,2018.0
4214,amazon,"Seattle, WA",Current Employee - Business Analyst,5.0,4.0,3.5,3.0,4.0,3.2,0,2018.0
4215,amazon,"Atlanta, GA",Current Employee - Logistics Escalations,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4216,amazon,"Chicago, IL",Current Employee - Senior Advisory Consultant,5.0,4.0,5.0,5.0,5.0,5.0,0,2018.0
4217,amazon,"Manassas, VA",Current Employee - Datacenter,5.0,5.0,5.0,5.0,5.0,5.0,1,2018.0
4218,amazon,"Nashville, TN",Former Employee - Part Time Package Handler,4.0,4.0,3.5,3.0,4.0,3.2,0,2018.0
4219,amazon,"Davenport, FL",Current Employee - Warehouse Associate,4.0,4.0,3.0,3.0,4.0,3.0,0,2018.0
4220,amazon,"Pittsburgh, PA",Current Employee - Part Time Package Handler,3.0,3.0,2.0,3.0,3.0,3.0,0,2018.0
4221,amazon,"Seattle, WA",Former Employee - Software Development Engineer,3.0,2.0,3.0,3.0,3.0,2.0,0,2018.0
4222,amazon,"Santa Barbara, CA",Current Employee - Knowledge Engineer,5.0,3.0,5.0,5.0,3.0,4.0,0,2018.0
4223,amazon,"Cupertino, CA",Current Employee - Shopper,4.0,5.0,4.0,2.0,3.0,4.0,0,2018.0
4224,amazon,"Kansas City, KS",Current Employee - Warehouse Associate,3.0,2.0,3.0,3.0,3.0,2.0,0,2018.0
4225,amazon,"El Monte, CA",Current Employee - Mail Sorter,5.0,5.0,4.0,5.0,5.0,5.0,0,2018.0
4226,amazon,"Detroit, MI",Current Employee - Ambassador,5.0,5.0,5.0,5.0,5.0,4.0,0,2018.0
4227,amazon,"Ashburn, VA",Former Employee - Anonymous Employee,2.0,2.0,1.0,2.0,4.0,2.0,0,2018.0
4228,amazon,"Dallas, TX",Former Employee - Anonymous Employee,3.0,1.0,3.0,3.0,5.0,1.0,0,2018.0
4229,amazon,"Fort Worth, TX",Current Employee - RSP Process Assistant (Supervisor/Lead),3.0,5.0,4.0,4.0,5.0,2.0,0,2018.0
4230,amazon,"Baltimore, MD",Current Employee - Warehouse Associate,3.0,3.0,3.0,4.0,5.0,3.0,0,2018.0
4231,amazon,"Seattle, WA",Former Employee - L7 SDM,3.0,2.0,1.0,3.0,5.0,3.0,0,2018.0
4232,amazon,"Seattle, WA",Current Employee - Senior Programmer/Writer,5.0,5.0,5.0,4.0,5.0,5.0,0,2018.0
4233,amazon,"Columbus, OH",Former Employee - Runner,5.0,1.0,1.0,1.0,1.0,1.0,0,2018.0
4234,amazon,"Miami, FL",Current Employee - Accounts Manager,2.0,2.0,2.0,1.0,2.0,1.0,1,2018.0
4235,amazon,"Seattle, WA",Former Employee - Senior Network Engineer,2.0,1.0,1.0,5.0,4.0,1.0,0,2018.0
4236,amazon,"Chicago, IL",Current Employee - Anonymous Employee,4.0,4.0,5.0,5.0,4.0,5.0,0,2018.0
4237,amazon,"Seattle, WA",Current Employee - Software Development Engineer-2,4.0,3.0,3.0,4.0,3.0,2.0,0,2018.0
4238,amazon,"Bellmawr, NJ",Current Employee - Delivery Driver,3.0,3.0,2.0,4.0,5.0,1.0,0,2018.0
4239,amazon,"Dallas, TX",Current Employee - Client Lead Recruiter,5.0,4.0,5.0,5.0,4.0,5.0,0,2018.0
4240,amazon,"Seattle, WA",Current Employee - Principal Product Manager,5.0,4.0,5.0,5.0,4.0,5.0,0,2018.0
4241,amazon,"Dallas, TX",Current Employee - Client Lead Recruiter,5.0,4.0,5.0,5.0,4.0,5.0,0,2018.0
4242,amazon,"Seattle, WA",Current Employee - Principal Product Manager,5.0,4.0,5.0,5.0,4.0,5.0,0,2018.0
4243,amazon,"Little Rock, AR",Current Employee - VCS II,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4244,amazon,"Rancho Bernardo, CA",Current Employee - Amazon Delivery Driver,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4245,amazon,"Shakopee, MN",Current Employee - Warehouse Associate,5.0,3.0,4.0,5.0,5.0,5.0,0,2018.0
4246,amazon,"Seattle, WA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,1,2018.0
4247,amazon,"Moreno, Riverside, CA",Former Employee - Package Handler,4.0,3.0,4.0,3.0,4.0,4.0,0,2018.0
4248,amazon,"Tempe, AZ",Current Employee - FC Associate,4.0,4.0,4.0,4.0,3.0,4.0,0,2018.0
4249,amazon,"Patterson, CA",Current Employee - Pallet Recieve,3.0,2.0,3.0,3.0,3.0,2.0,0,2018.0
4250,amazon,"Pittsburgh, PA",Former Employee - Rental Sales Associate Condos and Offices,5.0,5.0,4.0,5.0,5.0,5.0,0,2018.0
4251,amazon,"Riverside, CA",Current Employee - Anonymous Employee,5.0,4.0,5.0,5.0,4.0,5.0,0,2018.0
4252,amazon,"Seattle, WA",Current Employee - Manager of Product Management,5.0,4.0,5.0,5.0,5.0,4.0,2,2018.0
4253,amazon,"Raleigh, NC",Current Employee - SDS Agent,2.0,1.0,2.0,3.0,4.0,3.0,0,2018.0
4254,amazon,"Fort Worth, TX",Current Employee - Seasonal Warehouse Associate,2.0,1.0,3.0,3.0,3.0,2.0,0,2018.0
4255,amazon,"Jefferson, GA",Current Employee - Anonymous Employee,4.0,4.0,4.0,3.0,3.0,4.0,0,2018.0
4256,amazon,"Seattle, WA",Current Employee - User Experience Designer,3.0,4.0,2.0,3.0,4.0,3.0,2,2018.0
4257,amazon,"Saint Louis, MO",Current Employee - Wearhouse Associate,3.0,4.0,3.0,3.0,3.0,2.0,0,2018.0
4258,amazon,"Seattle, WA",Current Employee - Quality Assurance Engineer,5.0,4.0,4.0,5.0,5.0,4.0,0,2018.0
4259,amazon,"Portland, OR",Current Employee - Senior HRA,4.0,1.0,5.0,5.0,4.0,4.0,0,2018.0
4260,amazon,"Champaign, IL",Current Employee - Sortation Associate,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4261,amazon,"Florence, NJ",Current Employee - Universal Recieve,5.0,4.0,5.0,5.0,5.0,4.0,4,2018.0
4262,amazon,"Avenel, NJ",Current Employee - Ambassador,4.0,4.0,3.0,3.0,2.0,4.0,0,2018.0
4263,amazon,"Los Angeles, CA",Current Employee - IT Support Technician,4.0,4.0,4.0,5.0,4.0,4.0,0,2018.0
4264,amazon,"West Columbia, SC",Current Employee - Packer/Picker,3.0,3.0,3.5,3.6,3.7,3.2,0,2018.0
4265,amazon,"Seattle, WA",Current Employee - Anonymous Employee,4.0,3.0,3.0,3.0,4.0,3.0,0,2018.0
4266,amazon,"Davenport, FL",Former Employee - Ambassador,3.0,3.0,5.0,5.0,3.0,1.0,0,2018.0
4267,amazon,"Seattle, WA",Current Employee - Senior Recruiter,4.0,3.0,4.0,5.0,4.0,3.0,1,2018.0
4268,amazon,"Dallas, TX",Current Employee - Fullfilment Associate,5.0,4.0,5.0,5.0,5.0,4.0,0,2018.0
4269,amazon,"Hebron, KY",Current Employee - Warehouse Associate,3.0,2.0,3.0,2.0,4.0,3.0,0,2018.0
4270,amazon,"Jackson, TN",Current Employee - Amazon Delivery Driver,5.0,5.0,5.0,5.0,5.0,3.0,0,2018.0
4271,amazon,"Dallas, TX",Current Employee - Transportation,2.0,2.0,1.0,1.0,3.0,1.0,1,2018.0
4272,amazon,"Sacramento, CA",Current Employee - Onsite Medical Representative,3.0,1.0,1.0,2.0,4.0,2.0,0,2018.0
4273,amazon,"Philadelphia, PA",Current Employee - Prime Now Associate,3.0,3.0,4.0,4.0,2.0,3.0,0,2018.0
4274,amazon,"Dallas, TX",Current Employee - Seasonal Sortation,3.0,4.0,5.0,3.0,4.0,4.0,0,2018.0
4275,amazon,"Detroit, MI",Current Employee - Principal Solutions Architect,5.0,4.0,5.0,5.0,5.0,5.0,0,2018.0
4276,amazon,"Seattle, WA",Current Employee - Business Intelligence Engineer,5.0,4.0,4.0,5.0,4.0,5.0,0,2018.0
4277,amazon,"Los Angeles, CA",Current Employee - Senior Vice President,5.0,4.0,5.0,5.0,5.0,4.0,0,2018.0
4278,amazon,"Irvine, CA",Former Employee - Anonymous Employee,5.0,5.0,3.0,5.0,5.0,5.0,0,2018.0
4279,amazon,"Seattle, WA",Current Employee - Anonymous Employee,2.0,3.0,3.0,2.0,2.0,2.0,0,2018.0
4280,amazon,"West Columbia, SC",Current Employee - IT Support Engineer,4.0,4.0,5.0,4.0,5.0,4.0,0,2018.0
4281,amazon,"Seattle, WA",Current Employee - Senior Product Manager,4.0,3.0,4.0,4.0,5.0,4.0,0,2018.0
4282,amazon,"Seattle, WA",Current Employee - Anonymous Employee,4.0,3.0,5.0,4.0,4.0,4.0,0,2018.0
4283,amazon,"Fort Worth, TX",Former Employee - Fulfillment Associate,4.0,2.0,3.0,3.0,4.0,4.0,0,2018.0
4284,amazon,"Kennewick, WA",Former Employee - Customer Service Representative,4.0,3.0,5.0,5.0,5.0,5.0,0,2018.0
4285,amazon,"Seattle, WA",Current Employee - Anonymous Employee,3.0,3.0,3.5,3.6,3.7,3.2,0,2018.0
4286,amazon,"Haslet, TX",Current Employee - Amazon Warehouse Worker,5.0,5.0,5.0,5.0,5.0,5.0,6,2018.0
4287,amazon,"San Francisco, CA",Current Employee - Software Engineer,5.0,3.0,5.0,5.0,5.0,5.0,0,2018.0
4288,amazon,"Aurora, CO",Current Employee - Sortation Associate,5.0,5.0,5.0,3.0,5.0,4.0,1,2018.0
4289,amazon,"Chesapeake, VA",Current Employee - Sortation Associate,4.0,5.0,5.0,4.0,4.0,5.0,0,2018.0
4290,amazon,"Seattle, WA",Former Employee - Anonymous Employee,4.0,4.0,4.0,3.0,4.0,3.0,0,2018.0
4291,amazon,"Phoenix, AZ",Former Employee - Picker/Packer,3.0,3.0,4.0,4.0,3.0,4.0,0,2018.0
4292,amazon,"Philadelphia, PA",Current Employee - Package Sorter,5.0,5.0,4.0,4.0,3.0,5.0,0,2018.0
4293,amazon,"Chino, CA",Current Employee - Seasonal,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4294,amazon,"Crest Hill, IL",Current Employee - Sortation Associate,5.0,5.0,4.0,5.0,5.0,4.0,0,2018.0
4295,amazon,"Seattle, WA",Current Employee - PM,2.0,4.0,1.0,1.0,2.0,1.0,0,2018.0
4296,amazon,"Orlando, FL",Current Employee - Associate,2.0,2.0,1.0,5.0,5.0,1.0,0,2018.0
4297,amazon,"Fort Worth, TX",Former Employee - Warehouse Associate,2.0,1.0,1.0,2.0,4.0,1.0,0,2018.0
4298,amazon,"West Valley City, UT",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,1,2018.0
4299,amazon,"New Castle, DE",Former Employee - Warehouse,4.0,4.0,4.0,4.0,4.0,4.0,0,2018.0
4300,amazon,"Seattle, WA",Former Employee - Anonymous Employee,4.0,3.0,4.0,5.0,4.0,1.0,0,2018.0
4301,amazon,"Seattle, WA",Current Employee - Engineer,3.0,1.0,2.0,4.0,4.0,2.0,2,2018.0
4302,amazon,"Knoxville, TN",Current Employee - Customer Service Representative,5.0,5.0,5.0,5.0,3.0,5.0,3,2018.0
4303,amazon,"Seattle, WA",Current Employee - Management,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4304,amazon,"Seattle, WA",Current Employee - Software Development Engineer,5.0,4.0,4.0,5.0,3.0,3.2,0,2018.0
4305,amazon,"Raleigh, NC",Former Employee - Junior Software Engineer,4.0,1.0,3.5,4.0,3.0,3.0,2,2018.0
4306,amazon,"Rockville, MD",Current Employee - Sortation Associate,4.0,4.0,3.0,3.0,5.0,4.0,0,2018.0
4307,amazon,"Seattle, WA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4308,amazon,"Chatsworth, CA",Current Employee - Sorter,5.0,5.0,5.0,5.0,5.0,4.0,0,2018.0
4309,amazon,"Seattle, WA",Current Employee - Software Development Engineer,2.0,2.0,1.0,5.0,4.0,1.0,6,2018.0
4310,amazon,"New York, NY",Current Employee - Senior Solutions Architect,5.0,5.0,5.0,4.0,4.0,5.0,1,2018.0
4311,amazon,"San Francisco, CA",Former Employee - Technical Support Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2018.0
4312,amazon,"Phoenix, AZ",Current Employee - Shipping,4.0,3.0,1.0,2.0,3.0,2.0,0,2018.0
4313,amazon,"Tracy, CA",Current Employee - Area Manager,4.0,1.0,4.0,5.0,4.0,4.0,0,2018.0
4314,amazon,"Fort Worth, TX",Current Employee - Anonymous Employee,5.0,5.0,3.5,5.0,5.0,3.2,0,2018.0
4315,amazon,"Seattle, WA",Former Employee - Financial Analyst,4.0,3.0,4.0,3.0,4.0,4.0,0,2018.0
4316,amazon,"Lebanon, TN",Current Employee - OMR,4.0,4.0,4.0,4.0,4.0,4.0,0,2018.0
4317,amazon,"Seattle, WA",Current Employee - Senior Software Engineer,5.0,3.0,5.0,5.0,5.0,4.0,0,2018.0
4318,amazon,"Tampa, FL",Current Employee - Sourcing Recruiter,5.0,5.0,5.0,5.0,5.0,5.0,2,2018.0
4319,amazon,"Seattle, WA",Current Employee - Senior Finance Manager,2.0,1.0,2.0,1.0,2.0,1.0,0,2018.0
4320,amazon,"Oakland, CA",Current Employee - IT Support Engineer,4.0,4.0,4.0,3.0,2.0,2.0,0,2018.0
4321,amazon,"Joliet, IL",Former Employee - Operations Manager,3.0,1.0,2.0,4.0,5.0,1.0,0,2018.0
4322,amazon,"Tempe, AZ",Current Employee - Seller Support Associate,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4323,amazon,"Seattle, WA",Current Employee - Senior Account Representative,5.0,5.0,5.0,5.0,5.0,4.0,0,2018.0
4324,amazon,"Seattle, WA",Current Employee - SDEII,5.0,4.0,5.0,5.0,5.0,5.0,0,2018.0
4325,amazon,"Seattle, WA",Current Employee - Executive Assistant,5.0,3.0,3.5,5.0,4.0,3.0,0,2018.0
4326,amazon,"Columbus, OH",Current Employee - Area Manager,5.0,2.0,5.0,5.0,5.0,4.0,0,2018.0
4327,amazon,"Seattle, WA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4328,amazon,"Carlsbad, CA",Former Employee - Sorter,1.0,1.0,1.0,1.0,1.0,1.0,0,2018.0
4329,amazon,"Coppell, TX",Former Employee - Warehouse Packer,2.0,3.0,3.5,5.0,5.0,3.2,3,2018.0
4330,amazon,"Cincinnati, OH",Current Employee - Operations Manager,4.0,3.0,4.0,4.0,5.0,4.0,0,2018.0
4331,amazon,"Seattle, WA",Current Employee - Data Engineer,4.0,3.0,3.0,4.0,2.0,3.0,0,2018.0
4332,amazon,"Sparrows Point, MD",Former Employee - Package Handler,1.0,3.0,3.5,3.6,3.7,3.2,0,2018.0
4333,amazon,"Seattle, WA",Current Employee - Anonymous Employee,1.0,1.0,1.0,1.0,1.0,1.0,0,2018.0
4334,amazon,"Seattle, WA",Former Employee - Software Development Engineer,2.0,2.0,2.0,4.0,3.0,2.0,3,2018.0
4335,amazon,"Petersburg, VA",Former Employee - P A,1.0,3.0,1.0,1.0,5.0,1.0,1,2018.0
4336,amazon,"Detroit, MI",Current Employee - Software Development Engineer,4.0,3.0,4.0,4.0,4.0,4.0,0,2018.0
4337,amazon,"Richmond, VA",Former Employee - Packer,5.0,5.0,5.0,5.0,5.0,5.0,1,2018.0
4338,amazon,"Seattle, WA",Current Employee - Corporate Counsel,5.0,3.0,5.0,5.0,5.0,5.0,1,2018.0
4339,amazon,"Cincinnati, OH",Current Employee - Stower,3.0,3.0,2.0,3.0,4.0,3.0,0,2018.0
4340,amazon,"Middletown, DE",Current Employee - Receive Problem Solver,5.0,4.0,5.0,5.0,3.0,4.0,0,2018.0
4341,amazon,"Huntington, WV",Former Employee - Customer Service Training Manager,4.0,3.0,5.0,3.0,4.0,2.0,0,2018.0
4342,amazon,"Lenexa, KS",Former Employee - PACKAGE HANDLER/SORTER,4.0,4.0,5.0,3.0,5.0,3.0,0,2018.0
4343,amazon,"Cincinnati, OH",Current Employee - Stower,3.0,3.0,2.0,3.0,4.0,3.0,0,2018.0
4344,amazon,"Herndon, VA",Current Employee - Professional Services Consultant,5.0,5.0,5.0,5.0,3.0,5.0,0,2018.0
4345,amazon,"Seattle, WA",Former Employee - Software Development Engineer Intern,5.0,4.0,3.0,5.0,3.0,4.0,0,2018.0
4346,amazon,"Euclid, OH",Current Employee - Assistant Shift Manager,5.0,3.0,5.0,5.0,5.0,5.0,0,2018.0
4347,amazon,"Seattle, WA",Former Employee - Software Engineer,1.0,1.0,2.0,1.0,1.0,1.0,0,2018.0
4348,amazon,"Tracy, CA",Current Employee - Area Manager,2.0,1.0,1.0,3.0,3.0,3.0,0,2018.0
4349,amazon,"Salt Lake City, UT",Current Employee - Fulfillment Associate,3.0,3.0,3.0,2.0,3.0,5.0,0,2018.0
4350,amazon,"Dallas, TX",Current Employee - Senior Technical Account Manager,5.0,4.0,5.0,5.0,5.0,4.0,0,2018.0
4351,amazon,"Swedesboro, NJ",Former Employee - Former Amazon Order Picker,1.0,5.0,3.0,3.0,4.0,1.0,0,2018.0
4352,amazon,"Staten Island, NY",Current Employee - FC Associate,1.0,2.0,1.0,1.0,3.0,1.0,0,2018.0
4353,amazon,"Seattle, WA",Current Employee - Warehouse Worker,1.0,1.0,1.0,1.0,1.0,1.0,0,2018.0
4354,amazon,"Charlotte, NC",Current Employee - Warehouse Associate,5.0,5.0,5.0,5.0,5.0,5.0,1,2018.0
4355,amazon,"Seattle, WA",Current Employee - Software Development Engineer,2.0,1.0,2.0,4.0,2.0,1.0,2,2018.0
4356,amazon,"Seattle, WA",Former Employee - Senior Product Manager,3.0,3.0,4.0,3.0,4.0,3.0,0,2018.0
4357,amazon,"Seattle, WA",Current Employee - User Experience Designer,1.0,2.0,1.0,1.0,3.0,1.0,0,2018.0
4358,amazon,"Seattle, WA",Current Employee - Anonymous Employee,4.0,2.0,3.0,4.0,4.0,3.0,0,2018.0
4359,amazon,"Los Angeles, CA",Current Employee - Amazon Area Manager,3.0,1.0,2.0,4.0,2.0,1.0,2,2018.0
4360,amazon,"Norfolk, VA",Current Employee - Team Manager,3.0,3.0,4.0,3.0,5.0,3.0,0,2018.0
4361,amazon,"Thornton, CO",Current Employee - Problem Solver,3.0,5.0,5.0,3.0,3.0,4.0,0,2018.0
4362,amazon,"Seattle, WA",Current Employee - Senior Financial Analyst,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
4363,amazon,"Seattle, WA",Current Employee - Machine Learning Scientist,5.0,4.0,5.0,5.0,3.0,4.0,0,2018.0
4364,amazon,"Seattle, WA",Current Employee - Machine Learning Scientist,5.0,4.0,5.0,5.0,3.0,4.0,0,2018.0
4365,amazon,"Houston, TX",Current Employee - Delivery Driver,5.0,5.0,4.0,4.0,5.0,5.0,2,2018.0
4366,amazon,"Columbus, OH",Current Employee - Area Manager,2.0,1.0,1.0,5.0,3.0,3.0,3,2018.0
4367,amazon,"Moreno Valley, CA",Former Employee - Amazon Delivery Driver,2.0,5.0,3.0,1.0,1.0,3.0,0,2018.0
4368,amazon,"Fort Worth, TX","Former Employee - Sales Associate Part Time, Seasonal",5.0,5.0,5.0,5.0,5.0,5.0,1,2018.0
4369,amazon,"Seattle, WA",Current Employee - Software Development Engineer,4.0,5.0,4.0,4.0,5.0,4.0,0,2018.0
4370,amazon,"New York, NY",Current Employee - Self Empolyed Delivery Driver,3.0,4.0,4.0,4.0,4.0,3.0,0,2018.0
4371,amazon,"Seattle, WA",Former Employee - SDE-II,3.0,1.0,4.0,5.0,3.0,4.0,0,2018.0
4372,amazon,"Coppell, TX",Former Employee - Warehouse Associate,1.0,1.0,1.0,1.0,2.0,1.0,2,2018.0
4373,amazon,"Charleston, TN",Current Employee - Onsite Medical Representative,5.0,4.0,5.0,5.0,5.0,4.0,0,2018.0
4374,amazon,"Henrico, VA",Former Employee - Assistant Shift Manager,1.0,1.0,1.0,1.0,2.0,1.0,0,2018.0
4375,amazon,"Lancaster, NY",Former Employee - Fullfilment Associate,1.0,2.0,1.0,2.0,2.0,1.0,0,2018.0
4376,amazon,"Chattanooga, TN",Current Employee - Area Manager,2.0,1.0,1.0,1.0,1.0,1.0,0,2018.0
4377,amazon,"Seattle, WA",Current Employee - Engineering Manager,4.0,3.0,3.0,5.0,1.0,3.0,0,2018.0
4378,amazon,"Middletown, DE",Former Employee - ICQA Associate,4.0,5.0,5.0,4.0,5.0,4.0,0,2018.0
4379,amazon,"Smyrna, GA",Former Employee - Sortation Associate,3.0,3.0,3.5,3.6,3.7,3.2,0,2018.0
